,url_length,hostname_length,path_length,query_length,has_ip,has_at_symbol,count_dots,count_hyphens,count_slashes,count_underscores,count_question_marks,count_equals,count_ampersands,count_digits,count_uppercase,count_lowercase,digit_ratio,uppercase_ratio,special_char_count,subdomain_count,max_segment_length,avg_segment_length,url_entropy,hostname_entropy,path_entropy,uses_https,suspicious_words,count_percent,count_semicolons,count_colons,count_brackets,count_plus,count_asterisk,path_depth,query_params,max_consecutive_digits,max_consecutive_letters,hostname_digit_ratio,path_digit_ratio,domain_length,tld_length,vowel_consonant_ratio,unique_char_ratio,numeric_domain_ratio,shortening_service,suspicious_tld
375259,-0.29974622,-0.6489945,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.11063102,-0.6716428,-0.4285961,-0.2241128,-1.2088159,-0.12163975,0.24933873,-0.9229239,0.014156505,0.4770935,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,0.75071466,-0.2335685,-0.5758652,-0.04800568,0.013864466,0.90192854,-0.6493788,-0.22330509,-0.2556622,-0.072919846
38573,-0.1288466,-0.7847584,0.30391514,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.46833542,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.12611535,-0.11063102,-0.6716428,0.8782127,-0.2241128,0.112404324,-1.1055146,-1.0268114,-0.8698288,-1.613044,0.37178564,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,-0.24663068,-0.2335685,-0.5758652,-1.1009058,0.013864466,1.1278739,-0.68789214,-0.22330509,3.9114115,-0.072919846
376860,-0.23565885,0.43711677,-0.20013787,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.032851968,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.45256,2.0509622,-0.6783294,0.8524396,0.35901114,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,1.3491218,-0.2335685,-0.5758652,1.6366345,-1.0802006,0.34482315,-0.33327526,-0.22330509,-0.2556622,-0.072919846
438886,-0.34247112,0.43711677,-0.43277773,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.17794725,0.04951289,-0.4217472,0.058235873,0.7588542,-0.2241128,-1.2088159,1.45256,2.1908433,-0.051304035,0.8839557,0.18525603,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.37743002,1.3491218,-0.2335685,0.8085779,1.6366345,0.013864466,0.6028388,0.2745735,-0.22330509,-0.2556622,-0.072919846
282410,-0.9406198,-1.1920502,-1.0531507,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-1.4893843,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-1.1995378,-0.6716428,-0.4285961,-0.2241128,0.112404324,-1.4990646,-1.4772172,-3.5604346,-3.4643507,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-1.243976,-0.2335685,-0.5758652,-1.5220658,-1.0802006,-4.5729,0.919235,-0.22330509,-0.2556622,-0.072919846
438012,-0.51337075,0.43711677,-0.7429642,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.26012468,-0.1802945,-0.5773053,-0.12050729,-0.4285961,-0.2241128,0.112404324,0.86223507,0.46211937,-1.2941654,0.8782866,-0.34152538,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,0.75071466,0.11973921,0.3759962,1.0048945,-1.0802006,-1.5065945,-0.11731791,0.08099057,-0.2556622,-0.072919846
216793,-0.29974622,0.70864457,-0.43277773,-0.21509846,-0.13876878,-0.12997864,1.0413892,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,-0.34396818,0.20098843,-0.4285961,-0.2241128,1.4336245,-0.31841472,-0.31366867,-0.25682616,0.6267537,0.4254565,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,0.23221964,-0.44609973,0.1355602,0.7655981,-0.2585857,0.013864466,0.008079206,-0.037005797,0.10843948,3.9114115,-0.072919846
98482,0.4052147,-0.51323056,1.1957012,-0.21509846,-0.13876878,-0.12997864,0.3340256,2.2732406,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.82271755,-0.6716428,-0.4285961,-0.2241128,0.112404324,-0.7119646,-0.7265407,-0.24612556,-0.15251471,0.60572225,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.68225485,-0.8450379,-0.2335685,-0.5758652,-0.6797458,0.013864466,0.36046216,-1.3807427,-0.22330509,-0.2556622,-0.072919846
84660,-0.27838376,-0.37746668,-0.08381794,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.027089573,-0.26618913,-0.45793718,0.31815174,-0.2241128,0.112404324,-0.51518965,-0.5764055,-0.19161421,-0.1393277,0.4741842,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.37743002,-0.6455688,-0.2335685,-0.28968635,-0.46916574,0.013864466,0.36046216,-0.109326474,-0.22330509,-0.2556622,-0.072919846
515066,-0.55609566,-0.92052233,-0.3940044,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.017109161,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.61619484,-0.6716428,-0.4285961,-0.2241128,-1.2088159,-0.31841472,-0.2010672,-0.7921136,-0.34427437,0.2755013,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.6455688,-0.2335685,-0.5758652,-0.2585857,-1.0802006,-0.321071,0.6942371,-0.22330509,-0.2556622,-0.072919846
53874,0.704289,0.30135286,1.5058877,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.15076247,0.04951289,1.0560547,0.099946864,0.14915091,0.9116772,0.112404324,0.46868518,0.17427114,1.1829834,0.5237376,1.0137557,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,7.7973294,-0.009524341,1.0654423,-0.27889544,1.4515189,0.3517765,-0.2335685,0.18294236,0.5837344,0.013864466,0.19379438,-1.0228515,-0.22330509,-0.2556622,-0.072919846
54872,-0.620183,0.5728807,-0.93683076,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.6939739,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.86223507,0.4745417,-1.6700296,0.5151569,-1.7420121,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,0.75071466,-0.2335685,-0.5758652,1.0048945,0.013864466,0.9771323,0.101061136,-0.22330509,-0.2556622,-0.072919846
368296,-0.022034336,0.16558896,0.26514184,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.027089573,0.20048517,-0.6716428,0.162004,-0.2241128,0.112404324,0.2719102,0.16762272,-0.39102018,-0.6312321,0.5994408,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.15230744,-0.2335685,-0.5758652,0.37315437,0.013864466,0.7715756,-0.69270897,-0.22330509,-0.2556622,-0.072919846
358361,0.17022774,-1.0562862,0.9630614,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.017109161,2.011508,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.17794725,-0.1802945,0.35604325,-0.18275632,-0.24148613,-0.2241128,-1.2088159,-0.51518965,-0.36229092,0.46610284,-0.16875587,0.8246318,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.2623825,-0.27889544,-0.07260519,-0.44609973,-0.2335685,-0.12401966,-0.46916574,-1.0802006,0.2001314,-0.56982493,-0.22330509,-0.2556622,-0.072919846
391067,0.063415475,-0.92052233,0.73042154,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,1.3012464,0.12611535,-0.46063673,2.7797499,0.76007366,-0.2241128,-1.2088159,-0.51518965,-0.2010672,0.69669,-0.66280025,0.7111029,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,1.1466942,-0.6455688,-0.2335685,2.742893,-0.46916574,-1.0802006,-0.082511775,-0.33935097,-0.22330509,-0.2556622,-0.072919846
275346,-0.10748415,0.43711677,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.16159564,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.6654601,0.32440633,-0.83475745,0.8255646,0.27711728,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.55124557,-0.2335685,-0.5758652,0.7943144,0.013864466,0.10351589,-0.8807474,-0.22330509,-0.2556622,-0.072919846
466546,0.4906645,-1.1920502,1.544661,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,2.011508,-0.2848693,-0.3530344,-0.28930125,-0.16986519,1.6299561,-0.1802945,0.16159564,2.4082322,-0.4285961,-0.2241128,-1.2088159,-1.1055146,-0.87990224,1.1742579,-0.73916817,1.0003214,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.6639124,-0.27889544,2.3659935,-0.24663068,1.2688154,1.9106774,-1.1009058,1.1079295,0.19477297,-0.80477536,1.089416,-0.2556622,-0.072919846
191936,-0.85517,-0.7847584,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-1.0828692,-0.6716428,-0.4285961,-0.2241128,0.112404324,-1.1055146,-1.0268114,-2.0301657,-0.56178993,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-1.243976,-0.2335685,-0.5758652,-1.1009058,0.013864466,-1.5666324,1.5737736,-0.22330509,-0.2556622,-0.072919846
48584,-0.10748415,3.2881587,-0.7817375,-0.21509846,-0.13876878,-0.12997864,1.7487528,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,-0.032851968,0.063204534,-0.4285961,-0.2241128,4.076065,0.86223507,0.17427114,0.82952935,2.5078347,-0.7334594,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,0.23221964,-0.6455688,0.5905327,-0.5758652,-0.04800568,0.013864466,1.393026,0.25608352,0.510025,-0.2556622,-0.072919846
509297,-0.38519603,-0.6489945,-0.20013787,-0.21509846,7.206232,-0.12997864,1.0413892,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.5616496,-0.1802945,-0.96620053,2.292267,-0.4285961,0.0598347,1.4336245,-1.4990646,-1.3573449,0.19818436,-1.6865168,0.47584578,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,0.23221964,-1.243976,6.8196883,-0.33550912,0.7943144,-3.2683303,-0.41027677,0.72479355,6.743331,-0.2556622,-0.072919846
118312,-0.1288466,0.30135286,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.027089573,0.04492708,-0.6716428,0.22480829,-0.2241128,0.112404324,0.46868518,0.17427114,0.24393019,1.1745137,0.6843407,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,0.5837344,0.013864466,-0.47925916,-0.25396785,-0.22330509,-0.2556622,-0.072919846
245935,-0.36383358,0.029825043,-0.3552311,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.38285768,-0.43894112,-0.4285961,-0.2241128,1.4336245,-1.1055146,-0.876676,-0.1526727,-0.25771466,0.3745878,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.37743002,-1.0445069,-0.2335685,-0.17839459,-1.1009058,0.013864466,0.14281386,0.19924189,-0.22330509,-0.2556622,-0.072919846
361879,-0.42792094,0.5728807,-0.58787096,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.38285768,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.45256,2.2761652,-0.43344545,0.9468838,0.015041623,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,1.6366345,0.013864466,1.9220951,0.27638397,-0.22330509,-0.2556622,-0.072919846
190482,-0.1288466,-0.51323056,0.26514184,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.10369204,0.0838166,-0.6716428,-0.1018939,-0.2241128,-1.2088159,0.2719102,0.4745417,-0.4066116,-0.53573596,0.6497715,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.68225485,0.15230744,-0.2335685,-0.5758652,0.37315437,-1.0802006,1.908698,-0.39860946,-0.22330509,-0.2556622,-0.072919846
64007,0.12750283,0.16558896,0.4977817,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.3151173,-0.1802945,0.16159564,0.71430093,-0.4285961,-0.2241128,1.4336245,-0.9087396,-0.76407456,0.62664735,0.7764355,0.5813757,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,2.0611687,-0.44609973,-0.2335685,1.0338907,-1.1009058,0.013864466,0.43754575,-0.24545959,-0.22330509,-0.2556622,-0.072919846
87346,-0.8124451,-0.37746668,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-1.0050901,-0.6716428,-0.4285961,-0.2241128,0.112404324,-0.9087396,-0.5764055,-2.8126638,-1.2171366,-2.4449024,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-1.0445069,-0.2335685,-0.5758652,-0.8903257,-1.0802006,-1.0099162,0.4692392,-0.22330509,-0.2556622,-0.072919846
14361,-0.2570213,0.16558896,-0.20013787,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,1.3956746,-0.3530344,-0.28930125,-0.16986519,-0.17794725,-0.10369204,-0.34396818,-0.043348346,-0.06268966,0.3437822,1.4336245,-0.31841472,-0.76407456,0.64604574,0.20160387,0.55096936,0.9236005,-0.22325253,1.2857438,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.07260519,-0.44609973,-0.2335685,0.3997445,-0.2585857,0.013864466,-0.5645433,0.30724072,-0.22330509,-0.2556622,-0.072919846
439668,-0.6629079,0.5728807,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.77175295,-0.50873584,-0.4285961,-0.2241128,0.112404324,0.07513522,0.4745417,-1.1200947,0.7526627,-2.4449024,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-0.04716162,-0.047809236,-0.5758652,-0.46916574,-1.0802006,0.3288554,0.85190475,-0.063315,-0.2556622,-0.072919846
173182,0.34112737,1.1159363,0.61410165,-0.21509846,-0.13876878,-0.12997864,1.0413892,0.017109161,0.84454393,1.3956746,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,0.55049086,0.13386296,-0.4285961,-0.2241128,1.4336245,0.07513522,0.024135765,0.77959013,0.6602502,0.85632306,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,0.53704447,-0.04716162,-0.2335685,0.42243314,-0.6797458,0.013864466,0.6794293,-0.569212,-0.22330509,-0.2556622,-0.072919846
515247,-0.55609566,-1.0562862,-0.3552311,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,-0.7328634,0.4849854,-0.32041234,-0.2241128,-1.2088159,-0.7119646,-0.3769984,0.1412961,-0.19516276,0.30112436,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,0.53704447,-0.8450379,2.2830954,-0.22801779,-0.6797458,0.013864466,0.51462215,1.467835,1.9536624,-0.2556622,-0.072919846
339650,-0.2570213,-0.24170277,-0.045044627,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.14952055,-0.6716428,-0.4285961,-0.2241128,0.112404324,-0.31841472,-0.42627013,0.034354698,0.22569804,0.62306154,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,-0.2585857,0.013864466,0.15467608,0.09160878,-0.22330509,3.9114115,-0.072919846
212089,-0.27838376,-0.6489945,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,1.3956746,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.04951289,-0.30507866,-0.6716428,0.6915257,-0.2241128,1.4336245,-1.4990646,-1.4396834,-0.9095501,-1.1239895,0.29101482,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.6455688,-0.2335685,-0.5758652,-1.5220658,0.013864466,-0.050651286,-0.43993556,-0.22330509,-0.2556622,-0.072919846
120037,-0.27838376,0.30135286,-0.27768448,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.04951289,-0.26618913,-0.6716428,0.6915257,-0.2241128,1.4336245,-0.51518965,-0.6514731,-0.9133725,-0.4678617,0.040016636,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.24663068,-0.2335685,-0.5758652,-0.46916574,0.013864466,1.4396348,-0.43993556,-0.22330509,-0.2556622,-0.072919846
196067,0.38385224,-0.10593886,-0.23891117,0.650769,-0.13876878,-0.12997864,0.3340256,-0.4341171,0.26106188,-0.2848693,1.7101827,0.6672391,-0.16986519,0.5616496,0.04951289,0.39493278,0.8990934,0.2574785,0.0598347,-1.2088159,0.6654601,1.1501505,1.6537732,0.68426144,0.37930396,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,0.5884504,2.3659935,0.75071466,-0.2335685,-0.5758652,0.7943144,0.013864466,0.7715756,-0.23950386,-0.22330509,-0.2556622,-0.072919846
294002,-0.10748415,1.5232279,-0.27768448,-0.21509846,-0.13876878,-0.12997864,1.7487528,0.46833542,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.006037555,-0.6716428,-0.4285961,-0.2241128,-1.2088159,3.0267596,3.852586,0.1997361,1.691268,0.29853588,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,3.3212745,0.013864466,0.5286447,-0.31233194,-0.22330509,-0.2556622,-0.072919846
420041,-0.36383358,0.029825043,-0.31645778,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.26618913,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.2719102,-0.12599961,-0.50997996,0.98387986,0.2729979,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,0.15230744,-0.2335685,-0.5758652,0.37315437,3.2960594,0.52907854,0.19924189,-0.22330509,-0.2556622,-0.072919846
271351,0.5333894,0.029825043,1.2732478,-0.21509846,-0.13876878,-0.12997864,0.3340256,3.175693,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.23293988,-0.1802945,0.783828,0.29126057,-0.4285961,-0.2241128,1.4336245,-1.1055146,-0.876676,0.99644405,-1.05115,0.81817555,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,1.7563437,-0.04716162,-0.2335685,0.37806433,-1.1009058,0.013864466,0.43754575,-0.78764486,-0.22330509,-0.2556622,-0.072919846
433551,-0.53473324,0.70864457,-0.8205108,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.5384158,-0.6716428,-0.4285961,-0.2241128,1.4336245,0.6654601,-0.31366867,-0.83509076,0.5913227,-0.49917755,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,0.55124557,-0.2335685,-0.5758652,0.7943144,0.013864466,0.76948845,0.41012606,-0.22330509,-0.2556622,-0.072919846
247753,-0.4920083,-1.5993419,-0.08381794,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.5384158,-0.6716428,-0.4285961,-0.2241128,-1.2088159,-1.3022896,-1.3270819,-1.0076413,-2.456413,0.4048467,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,-1.243976,-0.2335685,-0.5758652,-1.3114858,-1.0802006,-0.29731935,0.15770383,-0.22330509,-0.2556622,-0.072919846
7493,-0.19293395,0.43711677,-0.62664425,0.07352401,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.09576982,-0.1802945,-0.14952055,0.11866471,-0.4285961,0.0598347,0.112404324,0.6654601,0.32440633,-0.11499658,0.3029904,-0.12781917,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,0.53704447,0.55124557,-0.2335685,-0.5758652,0.7943144,0.013864466,-0.5645433,-0.21848981,-0.22330509,-0.2556622,-0.072919846
433150,-0.04339679,0.5728807,0.11004861,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.27826422,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.6493349,2.2761652,-0.2262992,0.61244833,0.4153904,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.68225485,1.5485909,-0.2335685,-0.5758652,1.8472145,0.013864466,0.52050096,-0.6297035,-0.22330509,3.9114115,-0.072919846
216574,-0.6842704,-1.463578,-0.47155103,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.8106425,-0.6716428,-0.4285961,-0.2241128,-1.2088159,-1.3022896,-1.101879,-1.1622074,-1.0815326,0.13731635,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-1.243976,-0.2335685,-0.5758652,-1.3114858,0.013864466,-0.390267,1.0092338,-0.22330509,-0.2556622,-0.072919846
359560,-0.4920083,-0.37746668,-0.47155103,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.5773053,-0.16833442,-0.4285961,-0.2241128,0.112404324,-0.9087396,-0.5764055,-0.9490058,-0.49859735,-0.25820294,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.37743002,-1.0445069,-0.2335685,0.31820798,-0.8903257,0.013864466,0.9998103,0.23589577,-0.22330509,-0.2556622,-0.072919846
